MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971474330363,10,280120251027,289,768,02,YTH,X13
971843962327,10,280120251027,168,4681,03,YTH,X10
971225703932,10,280120251027,326,110,03,YTH,X13
971027087291,10,280120251027,042,14,03,STD,X10
971168690359,10,280120251027,566,54933,03,BSC,X13
971329494985,10,280120251027,539,22,03,SPL,X12
971855099868,10,280120251027,228,98691,03,YTH,X10
971938745746,10,280120251027,301,6624,03,SPL,X10
971928694993,10,280120251027,061,816,03,YTH,X11
971657514588,10,280120251027,371,86,03,YTH,X10
971392947274,10,280120251027,187,6703,03,BSC,X12
971184706758,10,280120251027,527,79,02,YTH,X12
971082250769,10,280120251027,318,82,03,BSC,X11
971352402497,10,280120251027,027,75,02,BSC,X13
971089202403,10,280120251027,368,967,03,SPL,X11
971844548542,10,280120251027,530,73505,01,SPL,X11
971594669194,10,280120251027,389,7104,01,STD,X10
971169327772,10,280120251027,114,15,01,SPL,X10
971484347531,10,280120251027,206,7222,01,STD,X12
971394216273,10,280120251027,044,458,03,SPL,X11
971191893144,10,280120251027,116,68486,01,YTH,X11
971799955165,10,280120251027,244,76230,03,STD,X13
971904880923,10,280120251027,045,31,01,SPL,X11
971859945832,10,280120251027,575,9420,01,STD,X10
971720359012,10,280120251027,062,90,01,STD,X11
971086405795,10,280120251027,498,163,03,SPL,X12
971808876603,10,280120251027,108,4700,01,YTH,X11
971989695245,10,280120251027,101,25,03,YTH,X12
971564768487,10,280120251027,143,95,01,STD,X13
971211645035,10,280120251027,116,79,03,SPL,X12
971481435936,10,280120251027,282,46230,01,STD,X12
971160998259,10,280120251027,085,1358,01,BSC,X10
971861307045,10,280120251027,436,8880,03,YTH,X12
971220245283,10,280120251027,434,360,01,STD,X12
971829589932,10,280120251027,326,93,01,YTH,X10
971338805003,10,280120251027,264,253,01,BSC,X11
971713205288,10,280120251027,219,64042,02,SPL,X11
971158452461,10,280120251027,510,1992,02,SPL,X10
971975018241,10,280120251027,066,88155,02,STD,X11
971278540715,10,280120251027,287,828,03,SPL,X10
971504593977,10,280120251027,173,32,02,STD,X11
971754857783,10,280120251027,586,32702,01,YTH,X13
971042953795,10,280120251027,208,92600,03,BSC,X12
971057135025,10,280120251027,512,75,01,BSC,X10
971056713087,10,280120251027,445,83,02,BSC,X13
971579219983,10,280120251027,214,5653,02,STD,X12
971902672113,10,280120251027,080,3024,01,SPL,X10
971655009377,10,280120251027,242,722,02,SPL,X13
971575515744,10,280120251027,224,232,02,STD,X13
971815390690,10,280120251027,060,365,02,YTH,X12
971931052732,10,280120251027,156,87,02,YTH,X12
971931678040,10,280120251027,235,80,01,BSC,X13
971035021237,10,280120251027,037,91,03,SPL,X11
971544348497,10,280120251027,261,8275,02,BSC,X11
971782476439,10,280120251027,132,4599,01,YTH,X11
971888063019,10,280120251027,023,8578,03,BSC,X11
971738822421,10,280120251027,407,396,01,YTH,X10
971370990950,10,280120251027,076,34,02,BSC,X12
971287039317,10,280120251027,200,67940,03,SPL,X13
971563099085,10,280120251027,039,31378,01,BSC,X10
971895240161,10,280120251027,120,2073,01,STD,X12
971970072432,10,280120251027,266,219,03,STD,X13
971350250356,10,280120251027,405,767,01,STD,X10
971940069597,10,280120251027,528,28,03,STD,X11
971339310850,10,280120251027,147,6345,01,SPL,X10
971580035086,10,280120251027,502,5269,03,BSC,X11
971987582528,10,280120251027,168,78,01,SPL,X12
971521223143,10,280120251027,261,790,01,STD,X11
971474610825,10,280120251027,045,7555,01,SPL,X12
971678797280,10,280120251027,158,744,02,STD,X13
971933250850,10,280120251027,477,61535,02,SPL,X10
971247860243,10,280120251027,414,9651,01,SPL,X11
971949561113,10,280120251027,312,43173,03,SPL,X11
971221114052,10,280120251027,508,59399,01,STD,X13
971818496600,10,280120251027,176,61,01,STD,X13
971475060480,10,280120251027,299,78,01,SPL,X13
971286936645,10,280120251027,178,64,02,STD,X13
971788727081,10,280120251027,253,18007,02,YTH,X11
971565357588,10,280120251027,073,26,01,YTH,X12
971460108933,10,280120251027,055,580,03,STD,X12
971739626516,10,280120251027,561,36,01,BSC,X13
971602322754,10,280120251027,004,8181,02,YTH,X13
971818011966,10,280120251027,581,789,01,YTH,X12
971858711727,10,280120251027,593,31,02,YTH,X13
971657465671,10,280120251027,338,22595,03,SPL,X11
971298134867,10,280120251027,311,16976,01,YTH,X10
971021084916,10,280120251027,520,24,01,SPL,X11
971850075128,10,280120251027,131,8466,01,SPL,X10
971819695243,10,280120251027,126,14249,03,STD,X13
971866421115,10,280120251027,591,675,02,SPL,X11
971200553805,10,280120251027,095,45,03,YTH,X10
971422180183,10,280120251027,133,720,01,STD,X10
971783149642,10,280120251027,247,98525,01,STD,X10
971752564830,10,280120251027,514,42,03,YTH,X13
971111431513,10,280120251027,237,1528,02,STD,X12
971730352219,10,280120251027,277,6241,03,STD,X13
971152746752,10,280120251027,299,70,01,BSC,X10
971002484965,10,280120251027,156,53,02,STD,X11
971526713918,10,280120251027,259,3507,02,SPL,X12
971860866657,10,280120251027,551,839,01,YTH,X12
971567399543,10,280120251027,314,4611,03,BSC,X12
971047747430,10,280120251027,578,65,02,BSC,X12
971476144269,10,280120251027,223,1559,03,BSC,X12
971400342523,10,280120251027,064,22506,03,STD,X10
971656128996,10,280120251027,310,7686,02,YTH,X13
971133524757,10,280120251027,594,981,03,STD,X12
971215100612,10,280120251027,000,84887,01,STD,X12
971335038837,10,280120251027,435,34,02,YTH,X11
971017543773,10,280120251027,492,5346,02,STD,X13
971159585737,10,280120251027,515,1445,03,STD,X10
971358761947,10,280120251027,123,30407,01,STD,X12
971662588015,10,280120251027,367,92778,01,BSC,X10
971867361382,10,280120251027,006,99,01,SPL,X10
971456020494,10,280120251027,290,96626,02,YTH,X11
971129059853,10,280120251027,077,76,02,STD,X13
971673647943,10,280120251027,031,9363,02,SPL,X11
971428400511,10,280120251027,409,7925,01,SPL,X11
971003787573,10,280120251027,517,36,01,SPL,X10
971199841263,10,280120251027,340,77,03,SPL,X12
971414325421,10,280120251027,171,12362,01,YTH,X10
971935950005,10,280120251027,313,25894,02,YTH,X11
971138596955,10,280120251027,270,488,03,YTH,X10
971341744296,10,280120251027,428,39574,02,STD,X10
971423253553,10,280120251027,008,65,01,BSC,X10
971035770867,10,280120251027,276,66,01,SPL,X10
971881219505,10,280120251027,218,86,03,STD,X12
971523549510,10,280120251027,393,91,02,STD,X10
971515910098,10,280120251027,360,88734,01,SPL,X10
971159570527,10,280120251027,167,34,03,STD,X12
971095244081,10,280120251027,558,859,01,STD,X10
971364423776,10,280120251027,500,925,01,STD,X12
971680548128,10,280120251027,590,78,03,SPL,X11
971473206171,10,280120251027,345,208,03,BSC,X12
971430408700,10,280120251027,320,3367,01,YTH,X13
971727547956,10,280120251027,322,4180,02,YTH,X12
971984332910,10,280120251027,391,15744,02,BSC,X11
971044641292,10,280120251027,190,70,03,SPL,X11
971608504268,10,280120251027,441,28,02,BSC,X13
971834878972,10,280120251027,302,70696,01,SPL,X12
971642444390,10,280120251027,463,90,02,BSC,X11
971187861220,10,280120251027,180,96,02,STD,X11
971300811146,10,280120251027,028,946,01,YTH,X12
971496350787,10,280120251027,265,10,01,SPL,X12
971184057385,10,280120251027,137,79,01,STD,X12
971442749366,10,280120251027,221,134,01,SPL,X13
971430821509,10,280120251027,242,99591,01,BSC,X12
971439269364,10,280120251027,191,87311,01,STD,X13
971785476487,10,280120251027,558,61,02,YTH,X13
971276955689,10,280120251027,461,53,01,STD,X10
971377673617,10,280120251027,195,63828,02,YTH,X11
971363540711,10,280120251027,449,529,03,SPL,X10
971274990904,10,280120251027,493,47650,02,BSC,X11
971223635015,10,280120251027,517,506,01,YTH,X13
971698488730,10,280120251027,062,33,03,YTH,X11
971385454698,10,280120251027,182,31,01,YTH,X11
971471492541,10,280120251027,293,2881,02,STD,X12
971711982261,10,280120251027,234,7361,03,STD,X12
971868446454,10,280120251027,188,483,03,YTH,X13
971967668441,10,280120251027,310,876,01,SPL,X11
971766215080,10,280120251027,433,19,02,BSC,X10
971901911377,10,280120251027,547,88,02,BSC,X13
971524633106,10,280120251027,424,80813,02,STD,X12
971466152062,10,280120251027,230,62954,02,BSC,X11
971698869455,10,280120251027,239,286,01,YTH,X10
971259557646,10,280120251027,547,6350,01,SPL,X13
971089090905,10,280120251027,478,74,03,BSC,X10
971115216700,10,280120251027,280,667,02,STD,X12
971675193731,10,280120251027,547,32386,02,YTH,X10
971185230751,10,280120251027,369,300,02,STD,X13
971667487934,10,280120251027,412,729,03,BSC,X13
971634670161,10,280120251027,044,33,03,YTH,X11
971417920451,10,280120251027,380,91759,01,SPL,X13
971882695054,10,280120251027,105,300,02,BSC,X10
971878943919,10,280120251027,472,84116,02,STD,X11
971318866963,10,280120251027,490,1305,02,YTH,X13
971842619438,10,280120251027,540,26,01,BSC,X11
971704433275,10,280120251027,561,982,01,YTH,X12
971222312822,10,280120251027,094,44,02,YTH,X12
971915540662,10,280120251027,472,16,03,BSC,X10
971973114060,10,280120251027,371,3555,01,YTH,X11
971840470961,10,280120251027,530,68574,03,YTH,X11
971237085967,10,280120251027,170,55,02,SPL,X10
971209302774,10,280120251027,594,1902,02,BSC,X13
971171939270,10,280120251027,187,866,01,YTH,X11
971514453869,10,280120251027,585,368,01,YTH,X13
971086770803,10,280120251027,252,22386,03,STD,X10
971806881141,10,280120251027,231,22539,03,YTH,X10
971488237831,10,280120251027,507,4853,02,YTH,X12
971710807410,10,280120251027,128,590,02,YTH,X10
971942156651,10,280120251027,038,2669,02,BSC,X11
971799967939,10,280120251027,570,1402,01,BSC,X11
971567768181,10,280120251027,586,9542,03,STD,X10
971206936760,10,280120251027,167,51,02,SPL,X13
971694877287,10,280120251027,084,16,02,BSC,X13
971977890908,10,280120251027,513,53,01,STD,X10
971812194679,10,280120251027,260,5046,02,STD,X13
971257093255,10,280120251027,264,96,03,STD,X13
971276940017,10,280120251027,355,3268,01,SPL,X12
971303437574,10,280120251027,226,2063,02,SPL,X12
971734764539,10,280120251027,371,77,02,BSC,X13
971960983262,10,280120251027,415,54721,03,STD,X10
971834753810,10,280120251027,247,13574,01,BSC,X10
971203417262,10,280120251027,382,168,02,BSC,X10
971515915729,10,280120251027,290,9739,01,SPL,X12
971244291693,10,280120251027,566,1270,03,SPL,X11
971894247762,10,280120251027,553,6737,02,SPL,X11
971265370797,10,280120251027,026,57,03,BSC,X11
971842062297,10,280120251027,462,95,03,STD,X12
971295648772,10,280120251027,597,90414,01,YTH,X12
971054229451,10,280120251027,234,54,02,BSC,X13
971146965803,10,280120251027,268,75,02,SPL,X13
971677473120,10,280120251027,355,4650,01,SPL,X12
971402602505,10,280120251027,552,8099,02,BSC,X13
971842250352,10,280120251027,488,438,03,BSC,X13
971186402050,10,280120251027,188,288,02,YTH,X11
971283310702,10,280120251027,116,74397,01,BSC,X13
971620109692,10,280120251027,507,36,02,SPL,X11
971703840997,10,280120251027,329,5076,03,STD,X12
971309462718,10,280120251027,428,77416,03,BSC,X13
971712346342,10,280120251027,284,505,03,SPL,X10
971501361309,10,280120251027,322,67121,03,STD,X11
971651741189,10,280120251027,158,9961,01,SPL,X11
971081251474,10,280120251027,514,35,01,SPL,X11
971183889950,10,280120251027,198,2035,03,STD,X10
971030743904,10,280120251027,198,36,01,BSC,X10
971847418291,10,280120251027,428,597,01,BSC,X12
971748441247,10,280120251027,135,41,01,STD,X11
971048406675,10,280120251027,348,250,02,STD,X12
971421810169,10,280120251027,161,70228,01,YTH,X11
971754504773,10,280120251027,162,293,03,SPL,X10
971030206741,10,280120251027,066,14,01,YTH,X13
971153927422,10,280120251027,222,17880,02,STD,X13
971982357146,10,280120251027,038,85,01,STD,X10
971807281744,10,280120251027,447,646,02,YTH,X12
971797758240,10,280120251027,342,5491,01,SPL,X12
971787729889,10,280120251027,413,2208,03,SPL,X10
971324722642,10,280120251027,263,41001,03,STD,X13
971968315804,10,280120251027,379,89190,03,YTH,X11
971627065184,10,280120251027,412,6432,03,SPL,X12
971344543089,10,280120251027,432,164,01,STD,X11
971982695873,10,280120251027,353,72,01,SPL,X13
971712306028,10,280120251027,128,14,02,BSC,X13
971149690720,10,280120251027,062,74,02,SPL,X13
971751530939,10,280120251027,020,28646,01,STD,X10
971167509501,10,280120251027,153,6130,02,STD,X11
971815443047,10,280120251027,364,62242,01,YTH,X11
971437671452,10,280120251027,273,218,02,SPL,X10
971584685974,10,280120251027,428,560,03,BSC,X12
971788010097,10,280120251027,565,980,02,YTH,X10
971511294592,10,280120251027,221,40770,03,SPL,X10
971937917214,10,280120251027,348,82914,01,YTH,X11
971497732878,10,280120251027,059,70174,03,STD,X13
971366983530,10,280120251027,043,24,01,SPL,X12
971921632063,10,280120251027,306,101,03,SPL,X12
971774355250,10,280120251027,513,37076,03,STD,X12
971628957781,10,280120251027,592,2595,01,BSC,X12
971169629918,10,280120251027,089,9713,03,SPL,X13
971558375082,10,280120251027,306,65772,02,STD,X11
971286099869,10,280120251027,434,19135,02,STD,X11
971961668035,10,280120251027,080,3228,01,YTH,X10
971680590950,10,280120251027,140,16,01,YTH,X13
971623815134,10,280120251027,461,787,01,SPL,X10
971750128625,10,280120251027,268,856,02,YTH,X13
971357205580,10,280120251027,193,11,01,BSC,X11
971312382146,10,280120251027,239,46,02,YTH,X11
971490923429,10,280120251027,376,230,02,STD,X12
971249127977,10,280120251027,529,509,03,STD,X13
971316828053,10,280120251027,317,75151,01,SPL,X10
971614822695,10,280120251027,010,9797,02,STD,X13
971840219560,10,280120251027,135,62,03,SPL,X10
971156601433,10,280120251027,085,13646,02,YTH,X10
971143757970,10,280120251027,453,980,02,YTH,X12
971990316383,10,280120251027,503,31,02,YTH,X11
971706700739,10,280120251027,496,63984,01,SPL,X10
971701399409,10,280120251027,195,197,01,YTH,X13
971487741602,10,280120251027,244,29882,02,STD,X12
971871230573,10,280120251027,442,91304,01,BSC,X13
971971394855,10,280120251027,333,30904,03,STD,X10
971023695553,10,280120251027,112,400,03,SPL,X13
971475956458,10,280120251027,204,1295,03,YTH,X13
971926038909,10,280120251027,447,66145,01,BSC,X12
971765219293,10,280120251027,462,98365,02,SPL,X13
971279502309,10,280120251027,307,1429,02,STD,X12
971946871551,10,280120251027,111,830,03,BSC,X10
971566257373,10,280120251027,057,717,03,YTH,X13
971706878588,10,280120251027,366,93460,03,SPL,X13
971776601154,10,280120251027,397,814,01,BSC,X11
971113452329,10,280120251027,249,8552,01,STD,X12
971628434210,10,280120251027,511,5221,03,YTH,X12
971626015592,10,280120251027,358,712,01,SPL,X13
971023599716,10,280120251027,022,70675,01,YTH,X10
971465816871,10,280120251027,111,8585,01,BSC,X10
971628391564,10,280120251027,396,100,02,BSC,X11
971669029858,10,280120251027,031,8459,02,SPL,X11
971686415863,10,280120251027,424,35619,01,SPL,X10
971194573020,10,280120251027,177,765,02,STD,X12
971053644199,10,280120251027,025,6943,01,BSC,X13
971802058086,10,280120251027,299,64,02,STD,X12
971138442903,10,280120251027,152,18735,01,YTH,X13
971776751391,10,280120251027,224,30673,01,STD,X13
971371705327,10,280120251027,179,88,02,BSC,X13
971563524057,10,280120251027,236,940,02,BSC,X13
971341971281,10,280120251027,094,358,03,STD,X10
971933876645,10,280120251027,486,894,01,BSC,X11
971108578825,10,280120251027,342,68,02,SPL,X13
971337385376,10,280120251027,004,909,01,STD,X10
971959621821,10,280120251027,415,81,02,SPL,X11
971987533436,10,280120251027,016,859,02,SPL,X13
971440408063,10,280120251027,305,43,03,STD,X10
971891059881,10,280120251027,187,45403,03,STD,X13
971748871626,10,280120251027,342,56586,02,YTH,X11
971863624021,10,280120251027,068,33926,02,YTH,X13
971178483368,10,280120251027,029,57060,03,STD,X13
971601401276,10,280120251027,320,249,02,SPL,X10
971609387276,10,280120251027,026,28790,01,STD,X10
971896257635,10,280120251027,165,937,02,STD,X12
971550829484,10,280120251027,381,16,02,SPL,X13
971864871034,10,280120251027,474,50,01,BSC,X10
971178187021,10,280120251027,075,1703,01,SPL,X13
971019328069,10,280120251027,298,88,01,BSC,X11
971774444830,10,280120251027,031,2702,02,STD,X10
971264584674,10,280120251027,575,58,01,BSC,X13
971418876071,10,280120251027,343,62306,01,YTH,X11
971609411930,10,280120251027,162,52533,01,YTH,X11
971017719496,10,280120251027,321,835,02,STD,X11
971583674631,10,280120251027,510,96,02,BSC,X13
971824589650,10,280120251027,597,74,02,YTH,X13
971015015061,10,280120251027,226,282,02,YTH,X10
971795463028,10,280120251027,327,518,01,YTH,X10
971301255041,10,280120251027,191,3156,01,YTH,X12
971739488939,10,280120251027,023,6143,03,SPL,X11
971525526890,10,280120251027,391,346,03,STD,X13
971802819216,10,280120251027,587,670,01,STD,X13
971683936709,10,280120251027,026,660,03,SPL,X13
971900833455,10,280120251027,056,8897,02,YTH,X10
971481728232,10,280120251027,354,9051,03,BSC,X13
971966238480,10,280120251027,564,53585,01,YTH,X12
971072217628,10,280120251027,265,84,01,STD,X10
971148152268,10,280120251027,150,19526,02,YTH,X10
971440471773,10,280120251027,526,1184,02,SPL,X13
971583370887,10,280120251027,183,133,02,YTH,X13
971856849042,10,280120251027,597,35,03,BSC,X13
971509228705,10,280120251027,442,154,01,YTH,X12
971764698360,10,280120251027,518,93978,03,BSC,X11
971542718698,10,280120251027,277,5786,02,SPL,X10
971158851434,10,280120251027,515,482,03,STD,X12
971058512319,10,280120251027,141,975,01,SPL,X11
971918980995,10,280120251027,574,16,01,BSC,X11
971792365280,10,280120251027,326,71382,01,YTH,X10
971315634344,10,280120251027,334,694,03,BSC,X10
971737001184,10,280120251027,062,488,02,SPL,X12
971854594501,10,280120251027,142,60,01,STD,X12
971645495811,10,280120251027,145,65,01,BSC,X13
971409728963,10,280120251027,465,99,02,STD,X11
971195990006,10,280120251027,301,5249,01,SPL,X13
971534647597,10,280120251027,565,509,01,BSC,X11
971710047962,10,280120251027,218,1947,03,SPL,X13
971770486360,10,280120251027,001,17071,02,STD,X13
971754518294,10,280120251027,056,50871,02,YTH,X11
971899809225,10,280120251027,244,16,03,YTH,X13
971483936562,10,280120251027,152,21,02,STD,X12
971109695295,10,280120251027,081,639,03,BSC,X13
971838642741,10,280120251027,322,312,02,YTH,X12
971379652385,10,280120251027,483,3225,01,SPL,X10
971719419848,10,280120251027,035,58779,01,YTH,X10
971792705894,10,280120251027,474,210,03,YTH,X10
971652641099,10,280120251027,452,38,01,STD,X13
971574523029,10,280120251027,395,15,01,STD,X10
971955484766,10,280120251027,243,46,02,BSC,X10
971248474278,10,280120251027,459,77098,02,BSC,X13
971655646686,10,280120251027,231,55,01,STD,X11
971586732087,10,280120251027,063,5860,02,BSC,X13
971408280059,10,280120251027,260,48275,02,SPL,X10
971578858464,10,280120251027,251,33,03,SPL,X12
971112451489,10,280120251027,537,1628,02,STD,X10
971433026071,10,280120251027,458,1584,03,SPL,X11
971833647481,10,280120251027,282,37429,03,YTH,X11
971414622508,10,280120251027,104,317,01,SPL,X11
971905349439,10,280120251027,300,92,03,STD,X12
971156262492,10,280120251027,023,83157,03,BSC,X11
971108174994,10,280120251027,393,48,03,YTH,X12
971915515697,10,280120251027,585,286,03,SPL,X12
971560480894,10,280120251027,129,8230,03,YTH,X11
971488780143,10,280120251027,396,57,02,YTH,X11
971152287558,10,280120251027,322,826,03,YTH,X10
971162130858,10,280120251027,551,9927,01,SPL,X13
971803855316,10,280120251027,516,73,02,YTH,X12
971694391431,10,280120251027,359,20,01,BSC,X12
971404601875,10,280120251027,136,46,03,YTH,X11
971892286950,10,280120251027,015,93,03,YTH,X10
971773809815,10,280120251027,531,78954,01,BSC,X11
971110844876,10,280120251027,391,8086,02,YTH,X11
971632203318,10,280120251027,288,5460,02,STD,X13
971233545750,10,280120251027,047,72,03,BSC,X13
971844584355,10,280120251027,288,785,03,SPL,X10
971228139565,10,280120251027,331,88569,02,SPL,X13
971750186656,10,280120251027,172,51346,01,SPL,X10
971061314363,10,280120251027,457,59,03,SPL,X11
971578098802,10,280120251027,452,423,02,SPL,X13
971380718871,10,280120251027,262,49,03,STD,X10
971468421246,10,280120251027,459,87541,03,SPL,X11
971303157193,10,280120251027,334,902,01,STD,X10
971024134109,10,280120251027,455,5598,03,BSC,X12
971141305152,10,280120251027,135,86638,03,SPL,X12
971884740133,10,280120251027,285,198,03,SPL,X13
971627646731,10,280120251027,106,3977,03,YTH,X10
971715877383,10,280120251027,081,8238,02,BSC,X10
971620058130,10,280120251027,519,94,02,YTH,X13
971427260460,10,280120251027,180,455,03,YTH,X12
971744361230,10,280120251027,306,28736,02,STD,X13
971209581881,10,280120251027,305,95807,02,SPL,X12
971740217412,10,280120251027,139,193,01,STD,X13
971633242252,10,280120251027,294,1212,01,SPL,X12
971031629822,10,280120251027,496,2621,03,SPL,X10
971754984140,10,280120251027,195,24995,02,YTH,X13
971501004516,10,280120251027,496,574,03,SPL,X11
971669057752,10,280120251027,337,7275,02,SPL,X12
971544204108,10,280120251027,133,80825,02,BSC,X10
971424616946,10,280120251027,081,8132,02,BSC,X11
971225021951,10,280120251027,242,97,01,SPL,X12
971810060547,10,280120251027,072,10379,02,BSC,X13
971630043848,10,280120251027,123,440,03,SPL,X12
971850329522,10,280120251027,106,394,02,STD,X13
971140460270,10,280120251027,223,637,01,SPL,X13
971391288021,10,280120251027,256,79941,01,SPL,X10
971945794907,10,280120251027,279,5023,02,BSC,X12
971881216511,10,280120251027,443,2469,03,BSC,X11
971051671865,10,280120251027,015,159,01,YTH,X10
971156415293,10,280120251027,485,2570,03,BSC,X11
971882614860,10,280120251027,334,86,02,BSC,X11
971910064024,10,280120251027,296,53470,02,SPL,X10
971555528849,10,280120251027,092,31,02,YTH,X13
971332250845,10,280120251027,373,6901,02,STD,X11
971727087069,10,280120251027,276,875,03,STD,X12
971507689338,10,280120251027,476,13598,01,BSC,X11
971081032446,10,280120251027,059,444,01,SPL,X11
971590259503,10,280120251027,480,22766,02,SPL,X11
971577601875,10,280120251027,569,692,03,BSC,X10
971435470552,10,280120251027,236,67,02,BSC,X12
971127316208,10,280120251027,338,56816,03,BSC,X11
